,Product_ID,Perc_Qtd_Daily,Perc_Qtd_Weekly,Perc_Qtd_Monthly
100,OFF-BI-10002412,0.5693961952026468,0.15316355824626499,0.03828807023996663
101,OFF-BI-10002414,0.5575396825396826,0.09904384684872489,0.016520374541207875
102,OFF-BI-10002429,0.6343597262952101,0.1451638009975585,0.029880096122215108
103,OFF-BI-10002432,0.545458152958153,0.1544379791188302,0.03099440903046216
104,OFF-BI-10002437,0.5916305916305916,0.06566011984731197,0.012666019141615739
105,OFF-BI-10002498,0.513467415951888,0.21683097785582256,0.03430967841751068
106,OFF-BI-10002557,0.49140253129223715,0.3478758185842144,0.04328952895707578
107,OFF-BI-10002571,0.41834554334554336,0.12289294090205943,0.02125290103327494
108,OFF-BI-10002609,0.6893249607535321,0.23258272339904992,0.031044608901062476
109,OFF-BI-10002706,0.6609977324263038,0.20118274582560297,0.028928583090028354
110,OFF-BI-10002735,0.536567112225007,0.1946906664739114,0.02507563254744372
111,OFF-BI-10002764,0.6143315018315018,0.18009041281100102,0.04723897294837327
112,OFF-BI-10002794,0.24164017800381432,0.07021691768123293,0.017638535358720012
113,OFF-BI-10002799,0.34829059829059844,0.10415455007269217,0.02548838257683004
114,OFF-BI-10002813,0.3328599556687417,0.17068345452961023,0.030496716680104785
115,OFF-BI-10002824,0.33815237394184755,0.09421118442857572,0.027409009369364978
116,OFF-BI-10002827,0.601082251082251,0.15997226612305976,0.03853668956210075
117,OFF-BI-10002852,0.4169650316266857,0.17721158773590376,0.03018076503741051
118,OFF-BI-10002854,0.3493544631929017,0.10883546600458367,0.03183864738171675
119,OFF-BI-10002867,0.8958333333333334,0.30016490152359715,0.03732248158958649
120,OFF-BI-10002897,0.3452260458839406,0.1755301685891748,0.06983142454858844
121,OFF-BI-10002931,0.6127622377622377,0.14630681818181818,0.03230795785765894
122,OFF-BI-10002949,0.5209027777777778,0.039920514331887924,0.010557059700445678
123,OFF-BI-10002954,0.49962920586490384,0.24460076960076957,0.020719285984361676
124,OFF-BI-10002976,0.4778467908902691,0.18791423001949317,0.026090085954987578
125,OFF-BI-10002982,0.5289786131415091,0.13241178405508788,0.02392174873232041
126,OFF-BI-10003007,0.5438339438339438,0.1699725777169386,0.03025005565367842
127,OFF-BI-10003091,0.5777611642743221,0.19898754206135402,0.0318779990952683
128,OFF-BI-10003094,0.5773809523809523,0.14071969696969697,0.022243276072092182
129,OFF-BI-10003166,0.3392165805209283,0.07852441099732142,0.018692562965817814
130,OFF-BI-10003196,0.4191506410256411,0.06868827012633415,0.02223215625774782
131,OFF-BI-10003274,0.4704710975299211,0.1018032982120284,0.02432161541781175
132,OFF-BI-10003291,0.531161557976074,0.1771759500019621,0.030245123584647152
133,OFF-BI-10003305,0.6889245014245015,0.12912049357232083,0.025274574548847458
134,OFF-BI-10003314,0.630530303030303,0.08133531380766458,0.02128390625914499
135,OFF-BI-10003350,0.4083333333333333,0.0753006972019577,0.021050219941348973
136,OFF-BI-10003355,0.2894481009186891,0.06385004256310836,0.020254221030427143
137,OFF-BI-10003364,0.37757416057811316,0.18926447264421212,0.03107047892627701
138,OFF-BI-10003429,0.5050131492439184,0.16491579795151223,0.03369968526218526
139,OFF-BI-10003460,0.36897240377632534,0.11667142653565,0.022365064446352424
140,OFF-BI-10003476,0.635727969348659,0.12622616032058756,0.02965890034541877
141,OFF-BI-10003527,0.5823412698412699,0.14952937109673942,0.029941892053339653
142,OFF-BI-10003529,0.3500992063492063,0.15852097301905488,0.0328464584160088
143,OFF-BI-10003638,0.5829630686773543,0.2760794677511364,0.04217687098296361
144,OFF-BI-10003650,0.4310732009925558,0.0693550533464163,0.01647899964432222
145,OFF-BI-10003655,0.5833333333333333,0.24833887043189368,0.03778534609720177
146,OFF-BI-10003656,0.5265711412770235,0.1552650672926017,0.0310922976113706
147,OFF-BI-10003669,0.4044243338360986,0.0668826316563537,0.01621503098907531
148,OFF-BI-10003676,0.5480565730565731,0.243712437059776,0.0646970789557143
149,OFF-BI-10003684,0.4850787376874333,0.144214921973611,0.029412256752172874
150,OFF-BI-10003694,0.5151094276094276,0.14588149202093728,0.03026673199705827
151,OFF-BI-10003707,0.524756755141711,0.10137133804778081,0.021289638691680546
152,OFF-BI-10003708,0.5449346405228758,0.30952204761728574,0.05330941169182051
153,OFF-BI-10003712,0.4584367652549471,0.12976014324772642,0.02676391613413489
154,OFF-BI-10003718,0.6764705882352942,0.10304054054054054,0.025837770122142185
155,OFF-BI-10003719,0.5998412698412698,0.14871572871572872,0.03600796822526555
156,OFF-BI-10003727,0.39206349206349206,0.12354033465595332,0.03544368482883701
157,OFF-BI-10003784,0.5398154477101846,0.10805152979066024,0.025751706932773108
158,OFF-BI-10003876,0.890909090909091,0.1476741453283415,0.03458841379497883
159,OFF-BI-10003910,0.7217592592592594,0.16654951212071684,0.025199506124059873
160,OFF-BI-10003925,0.32448466566113615,0.08517512306604602,0.029510227034596753
161,OFF-BI-10003963,0.3223905723905724,0.14389630665977268,0.031355445687957006
162,OFF-BI-10003981,0.439247311827957,0.1679359966215077,0.032050239049427554
163,OFF-BI-10003982,0.5979348944066686,0.18042199553916907,0.05494362215357629
164,OFF-BI-10003984,0.31739576213260423,0.10672217422635111,0.02470248691360588
165,OFF-BI-10004001,0.48201050859157824,0.21891982051505007,0.03208517462242854
166,OFF-BI-10004002,0.30445172111838775,0.04672695551401336,0.01056574509956134
167,OFF-BI-10004022,0.597333548804137,0.14532722179781005,0.02301849662851681
168,OFF-BI-10004040,0.33698052320343347,0.092344985678319,0.027191706682589377
169,OFF-BI-10004094,0.5533333333333333,0.288444976076555,0.045685207551649516
170,OFF-BI-10004099,0.6433150183150184,0.14153163580246914,0.033904567888745483
171,OFF-BI-10004139,0.4052631578947368,0.25,0.05275537634408602
172,OFF-BI-10004140,0.6574136008918616,0.1350755140726392,0.02395681879644467
173,OFF-BI-10004141,0.19628181416107116,0.06356664356664357,0.017874507793862633
174,OFF-BI-10004182,0.7428571428571429,0.14768951978254305,0.0306791569086651
175,OFF-BI-10004187,0.39813108038914485,0.13634670476102703,0.03336702457288942
176,OFF-BI-10004209,0.46990914786967414,0.14891168706898192,0.029673096389692993
177,OFF-BI-10004224,0.3800396294881589,0.12292235875511398,0.032558756948840015
178,OFF-BI-10004230,0.3951196172248804,0.17369127936031983,0.03820614819675265
179,OFF-BI-10004233,0.37431623931623925,0.08925595871710582,0.019737192778548813
180,OFF-BI-10004236,0.5377610693400166,0.14793142463597003,0.025331379503274572
181,OFF-BI-10004308,0.5902777777777778,0.11794709058671823,0.026102645465988224
182,OFF-BI-10004318,0.2380704059479803,0.06049794649794651,0.014232135557367714
183,OFF-BI-10004330,0.5846560846560845,0.3033485625590889,0.030501001337172515
184,OFF-BI-10004352,0.6086956521739131,0.07043650793650794,0.013757966011683484
185,OFF-BI-10004364,0.6782557720057721,0.206463714600039,0.029667047733250993
186,OFF-BI-10004390,0.6041666666666666,0.10733658815555368,0.02372358823971727
187,OFF-BI-10004410,0.43459595959595965,0.1509037015615963,0.04164613480121148
188,OFF-BI-10004465,0.5638528138528138,0.12232153303581873,0.022158714144820603
189,OFF-BI-10004492,0.46329549363605094,0.16053828887162222,0.024226440031998666
190,OFF-BI-10004506,0.5196428571428571,0.2330161943319838,0.04785045113616542
191,OFF-BI-10004519,0.6055803571428571,0.1914596624136098,0.033545668170780626
192,OFF-BI-10004528,0.1730708412397217,0.0934266151177916,0.019279107988785408
193,OFF-BI-10004584,0.8083333333333332,0.16427497789566753,0.03587841582144945
194,OFF-BI-10004593,0.4122964339353346,0.134539879117085,0.034119347965267055
195,OFF-BI-10004600,0.41210622710622713,0.16316550200008845,0.025201670374542712
196,OFF-BI-10004632,0.5803336179276029,0.11843329933297304,0.027258211261482635
197,OFF-BI-10004654,0.37294656324068093,0.10151354812612418,0.020185139862064133
198,OFF-BI-10004656,0.3953924162257496,0.1353135095965808,0.027916258417736785
199,OFF-BI-10004716,0.2909090909090909,0.05625,0.01552757793764988
200,OFF-BI-10004728,0.6315732654442331,0.1782215855670341,0.03320082184438152
201,OFF-BI-10004738,0.44264069264069256,0.21112968504867793,0.020902956548259344
202,OFF-BI-10004781,0.43047619047619046,0.11245301245301247,0.023003329078137676
203,OFF-BI-10004817,0.43234767025089604,0.15222185945393418,0.03632432495158161
204,OFF-BI-10004826,0.2938888888888889,0.08182140749276298,0.017662013060696712
205,OFF-BI-10004828,0.6682769726247987,0.08248224728487884,0.01650094577081904
206,OFF-BI-10004876,0.1821789321789322,0.0867171717171717,0.02300844931130946
207,OFF-BI-10004965,0.3058946066464863,0.08974886821654837,0.021720934543410154
208,OFF-BI-10004967,0.6796218487394958,0.09580084160911229,0.024183743064989546
209,OFF-BI-10004970,0.29734106525694426,0.07484496120418699,0.019564220339621134
210,OFF-BI-10004995,0.5541721132897605,0.13313640585254957,0.033547066401989616
211,OFF-FA-10002280,0.3818218154049633,0.13211221830466238,0.02859433736521201
212,OFF-LA-10001613,0.4992460317460317,0.0992577893929777,0.01865957284870444
213,OFF-PA-10001970,0.44225401997920377,0.10689554762925889,0.023737355390780212
214,OFF-ST-10000563,0.4335414095708214,0.14759405808677925,0.03277261058101593
215,OFF-ST-10001490,0.512256728778468,0.16327882892155102,0.03826603904215808
216,OFF-ST-10001809,0.3744303754684377,0.14809939515821866,0.0315597672181694
217,OFF-ST-10002743,0.5174200933475127,0.17163505648274396,0.032062007273969725
218,OFF-ST-10003716,0.3952235060690944,0.10461558072251276,0.023398847949038258
219,OFF-ST-10004950,0.35605512766803116,0.05565673184409531,0.014518855869883971
